timestamp,seq_id,robot_time,x,y,z,q0,q1,q2,q3,e_value,extruder_age_ms
1.025168,849,3791505.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,189.8
1.025931,850,3791509.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,190.6
1.026369,851,3791513.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,191.0
1.026931,852,3791517.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,191.6
1.027710,853,3791521.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,192.3
1.048560,854,3791525.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,213.2
1.049390,855,3791529.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,214.1
1.050630,856,3791533.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,215.3
1.051568,857,3791537.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,216.2
1.052443,858,3791541.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,217.1
1.053159,859,3791545.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,217.8
1.073184,860,3791549.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,237.8
1.073788,861,3791553.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,238.4
1.074767,862,3791557.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,239.4
1.075395,863,3791561.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,240.0
1.075999,864,3791565.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,240.6
1.076589,865,3791569.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,241.2
1.095966,866,3791573.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,8.4
1.096604,867,3791577.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,9.0
1.097317,868,3791581.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,9.7
1.097871,869,3791585.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,10.3
1.098299,870,3791589.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,10.7
1.098865,871,3791593.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,11.3
1.121119,872,3791597.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,33.6
1.121537,873,3791601.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,33.9
1.122256,874,3791605.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,34.7
1.122583,875,3791609.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,35.0
1.123045,876,3791613.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,35.4
1.123518,877,3791617.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,35.9
1.145138,878,3791621.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,57.6
1.145596,879,3791625.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,58.0
1.146152,880,3791629.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,58.6
1.146485,881,3791633.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,58.9
1.146913,882,3791637.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,59.3
1.147256,883,3791641.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,59.6
1.168903,884,3791645.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,81.3
1.169515,885,3791649.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,81.9
1.170385,886,3791653.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,82.8
1.170863,887,3791657.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,83.3
1.171225,888,3791661.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,83.6
1.171597,889,3791665.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,84.0
1.193532,890,3791669.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,106.0
1.194695,891,3791673.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,107.1
1.195641,892,3791677.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,108.0
1.196241,893,3791681.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,108.6
1.197094,894,3791685.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,109.5
1.198032,895,3791689.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,110.4
1.220788,896,3791693.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,133.2
1.221172,897,3791697.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,133.6
1.221784,898,3791701.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,134.2
1.222266,899,3791705.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,134.7
1.222790,900,3791709.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,135.2
1.223353,901,3791713.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,135.8
1.241378,902,3791717.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,153.8
1.241819,903,3791721.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,154.2
1.242896,904,3791725.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,155.3
1.243370,905,3791729.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,155.8
1.243878,906,3791733.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,156.3
1.244433,907,3791737.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,156.9
1.264772,908,3791741.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,177.2
1.265234,909,3791745.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,177.6
1.265840,910,3791749.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,178.2
1.266252,911,3791753.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,178.6
1.266828,912,3791757.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,179.2
1.267327,913,3791761.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,179.7
1.288871,914,3791765.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,201.3
1.289281,915,3791769.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,201.7
1.289986,916,3791773.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,202.4
1.290514,917,3791777.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,202.9
1.290911,918,3791781.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,203.3
1.291329,919,3791785.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,203.7
1.312292,920,3791789.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,224.7
1.312865,921,3791793.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,225.3
